timestamp,jobid,nodelist,nodes,scale,m,n,unknowns,ranks,threads,total_cores,rep,time_sec,iterations,error_norm,logfile
2026-06-12T10:09:37+01:00,14009694,nid004810,1,very-large,6400,6400,40960000,16,1,16,1,7.558e+03,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/very-large/ex2_arch-omp-opt_very-large_r16_t1_p16_m6400_n6400_job14009694_rep1.log
2026-06-12T11:11:02+01:00,14009694,nid004810,1,very-large,6400,6400,40960000,16,2,32,1,3.685e+03,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/very-large/ex2_arch-omp-opt_very-large_r16_t2_p32_m6400_n6400_job14009694_rep1.log
2026-06-12T11:41:29+01:00,14009694,nid004810,1,very-large,6400,6400,40960000,16,4,64,1,1.826e+03,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/very-large/ex2_arch-omp-opt_very-large_r16_t4_p64_m6400_n6400_job14009694_rep1.log
2026-06-12T12:00:29+01:00,14009694,nid004810,1,very-large,6400,6400,40960000,16,8,128,1,1.140e+03,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/very-large/ex2_arch-omp-opt_very-large_r16_t8_p128_m6400_n6400_job14009694_rep1.log
2026-06-12T13:04:15+01:00,14009694,nid004810,1,very-large,6400,6400,40960000,32,1,32,1,3.825e+03,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/very-large/ex2_arch-omp-opt_very-large_r32_t1_p32_m6400_n6400_job14009694_rep1.log
2026-06-12T13:35:15+01:00,14009694,nid004810,1,very-large,6400,6400,40960000,32,2,64,1,1.859e+03,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/very-large/ex2_arch-omp-opt_very-large_r32_t2_p64_m6400_n6400_job14009694_rep1.log
2026-06-12T13:50:49+01:00,14009694,nid004810,1,very-large,6400,6400,40960000,32,4,128,1,8.664e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/very-large/ex2_arch-omp-opt_very-large_r32_t4_p128_m6400_n6400_job14009694_rep1.log
2026-06-12T14:22:36+01:00,14009694,nid004810,1,very-large,6400,6400,40960000,64,1,64,1,1.905e+03,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/very-large/ex2_arch-omp-opt_very-large_r64_t1_p64_m6400_n6400_job14009694_rep1.log
2026-06-12T14:36:50+01:00,14009694,nid004810,1,very-large,6400,6400,40960000,64,2,128,1,8.508e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/very-large/ex2_arch-omp-opt_very-large_r64_t2_p128_m6400_n6400_job14009694_rep1.log
2026-06-12T14:50:59+01:00,14009694,nid004810,1,very-large,6400,6400,40960000,128,1,128,1,8.469e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/very-large/ex2_arch-omp-opt_very-large_r128_t1_p128_m6400_n6400_job14009694_rep1.log
